"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 23 04:20:07 GMT 2021","Thu Dec 23 04:20:08 GMT 2021","1492","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Thu Dec 23 04:20:12 GMT 2021","Thu Dec 23 04:20:13 GMT 2021","772","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Thu Dec 23 04:20:03 GMT 2021","Thu Dec 23 04:20:07 GMT 2021","4012","","Menu on top","","","","Show the menu on top",""
"passed","Thu Dec 23 04:20:12 GMT 2021","Thu Dec 23 04:20:12 GMT 2021","880","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Thu Dec 23 04:20:14 GMT 2021","Thu Dec 23 04:20:15 GMT 2021","781","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Thu Dec 23 04:20:08 GMT 2021","Thu Dec 23 04:20:09 GMT 2021","914","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"passed","Thu Dec 23 04:20:09 GMT 2021","Thu Dec 23 04:20:10 GMT 2021","885","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Thu Dec 23 04:21:12 GMT 2021","Thu Dec 23 04:22:35 GMT 2021","82928","","Link valid and working","","","","Links are valid and working",""
"passed","Thu Dec 23 04:20:13 GMT 2021","Thu Dec 23 04:20:14 GMT 2021","801","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Thu Dec 23 04:21:07 GMT 2021","Thu Dec 23 04:21:07 GMT 2021","427","","SEO Friendly","","","","All canonicals are valid",""
"passed","Thu Dec 23 04:21:01 GMT 2021","Thu Dec 23 04:21:02 GMT 2021","1063","","SEO Friendly","","","","Have only one h1 element",""
"passed","Thu Dec 23 04:20:55 GMT 2021","Thu Dec 23 04:20:56 GMT 2021","863","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Thu Dec 23 04:21:06 GMT 2021","Thu Dec 23 04:21:06 GMT 2021","605","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Thu Dec 23 04:21:03 GMT 2021","Thu Dec 23 04:21:04 GMT 2021","1546","","SEO Friendly","","","","All images have alt tags",""
"passed","Thu Dec 23 04:21:07 GMT 2021","Thu Dec 23 04:21:07 GMT 2021","387","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Thu Dec 23 04:21:05 GMT 2021","Thu Dec 23 04:21:06 GMT 2021","557","","SEO Friendly","","","","Have one heading with a title and meta description",""
"failed","Thu Dec 23 04:20:10 GMT 2021","Thu Dec 23 04:20:11 GMT 2021","1037","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Thu Dec 23 04:20:19 GMT 2021","Thu Dec 23 04:20:50 GMT 2021","30372","","Performance with lighthouse","","","","Check the performance",""
"passed","Thu Dec 23 04:21:02 GMT 2021","Thu Dec 23 04:21:02 GMT 2021","550","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Thu Dec 23 04:20:54 GMT 2021","Thu Dec 23 04:20:55 GMT 2021","1005","","Schema definition and robots.txt","","","","Have a robots meta tag",""
