"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 24 04:18:45 GMT 2022","Mon Jan 24 04:18:46 GMT 2022","1055","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Mon Jan 24 04:19:54 GMT 2022","Mon Jan 24 04:19:55 GMT 2022","1026","","SEO Friendly","","","","All images have alt tags",""
"failed","Mon Jan 24 04:18:49 GMT 2022","Mon Jan 24 04:18:51 GMT 2022","2116","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"failed","Mon Jan 24 04:18:46 GMT 2022","Mon Jan 24 04:18:47 GMT 2022","884","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Mon Jan 24 04:19:51 GMT 2022","Mon Jan 24 04:19:53 GMT 2022","2171","","SEO Friendly","","","","Have only one h1 element",""
"passed","Mon Jan 24 04:19:47 GMT 2022","Mon Jan 24 04:19:47 GMT 2022","378","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Mon Jan 24 04:19:43 GMT 2022","Mon Jan 24 04:19:47 GMT 2022","3611","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"failed","Mon Jan 24 04:18:48 GMT 2022","Mon Jan 24 04:18:49 GMT 2022","854","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Mon Jan 24 04:19:56 GMT 2022","Mon Jan 24 04:19:56 GMT 2022","320","","SEO Friendly","","","","All canonicals are valid",""
"failed","Mon Jan 24 04:18:43 GMT 2022","Mon Jan 24 04:18:45 GMT 2022","2350","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"failed","Mon Jan 24 04:18:41 GMT 2022","Mon Jan 24 04:18:43 GMT 2022","2266","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Mon Jan 24 04:19:56 GMT 2022","Mon Jan 24 04:19:56 GMT 2022","314","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Mon Jan 24 04:19:55 GMT 2022","Mon Jan 24 04:19:55 GMT 2022","374","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Mon Jan 24 04:19:53 GMT 2022","Mon Jan 24 04:19:54 GMT 2022","366","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Mon Jan 24 04:18:35 GMT 2022","Mon Jan 24 04:18:41 GMT 2022","5816","","Menu on top","","","","Show the menu on top",""
"failed","Mon Jan 24 04:18:51 GMT 2022","Mon Jan 24 04:18:53 GMT 2022","1394","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Mon Jan 24 04:19:55 GMT 2022","Mon Jan 24 04:19:56 GMT 2022","489","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"failed","Mon Jan 24 04:18:47 GMT 2022","Mon Jan 24 04:18:48 GMT 2022","996","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Mon Jan 24 04:18:56 GMT 2022","Mon Jan 24 04:19:39 GMT 2022","42798","","Performance with lighthouse","","","","Check the performance",""
"passed","Mon Jan 24 04:20:00 GMT 2022","Mon Jan 24 04:23:04 GMT 2022","183759","","Link valid and working","","","","Links are valid and working",""
