"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 18 04:20:01 GMT 2022","Tue Jan 18 04:20:01 GMT 2022","692","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Tue Jan 18 04:21:04 GMT 2022","Tue Jan 18 04:21:05 GMT 2022","1040","","SEO Friendly","","","","All images have alt tags",""
"passed","Tue Jan 18 04:21:05 GMT 2022","Tue Jan 18 04:21:06 GMT 2022","1461","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Tue Jan 18 04:20:03 GMT 2022","Tue Jan 18 04:20:04 GMT 2022","649","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Tue Jan 18 04:21:01 GMT 2022","Tue Jan 18 04:21:03 GMT 2022","2031","","SEO Friendly","","","","Have only one h1 element",""
"passed","Tue Jan 18 04:19:59 GMT 2022","Tue Jan 18 04:20:00 GMT 2022","670","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Tue Jan 18 04:21:03 GMT 2022","Tue Jan 18 04:21:04 GMT 2022","381","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Tue Jan 18 04:21:07 GMT 2022","Tue Jan 18 04:21:08 GMT 2022","671","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Tue Jan 18 04:21:12 GMT 2022","Tue Jan 18 04:24:25 GMT 2022","193428","","Link valid and working","","","","Links are valid and working",""
"passed","Tue Jan 18 04:21:06 GMT 2022","Tue Jan 18 04:21:07 GMT 2022","458","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Tue Jan 18 04:20:54 GMT 2022","Tue Jan 18 04:20:57 GMT 2022","3279","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"passed","Tue Jan 18 04:20:02 GMT 2022","Tue Jan 18 04:20:03 GMT 2022","659","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Tue Jan 18 04:20:01 GMT 2022","Tue Jan 18 04:20:02 GMT 2022","795","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Tue Jan 18 04:19:53 GMT 2022","Tue Jan 18 04:19:59 GMT 2022","5734","","Menu on top","","","","Show the menu on top",""
"passed","Tue Jan 18 04:21:07 GMT 2022","Tue Jan 18 04:21:07 GMT 2022","344","","SEO Friendly","","","","All canonicals are valid",""
"passed","Tue Jan 18 04:20:57 GMT 2022","Tue Jan 18 04:20:57 GMT 2022","439","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Tue Jan 18 04:20:00 GMT 2022","Tue Jan 18 04:20:01 GMT 2022","676","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"passed","Tue Jan 18 04:20:09 GMT 2022","Tue Jan 18 04:20:50 GMT 2022","41009","","Performance with lighthouse","","","","Check the performance",""
"passed","Tue Jan 18 04:20:03 GMT 2022","Tue Jan 18 04:20:03 GMT 2022","655","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Tue Jan 18 04:20:04 GMT 2022","Tue Jan 18 04:20:05 GMT 2022","719","","Menu on top","","","","Show the submenu on eSports (example #8)",""
