"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 15 04:18:57 GMT 2021","Wed Dec 15 04:19:26 GMT 2021","29019","","Performance with lighthouse","","","","Check the performance",""
"passed","Wed Dec 15 04:18:51 GMT 2021","Wed Dec 15 04:18:51 GMT 2021","612","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Wed Dec 15 04:18:52 GMT 2021","Wed Dec 15 04:18:53 GMT 2021","623","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Wed Dec 15 04:19:37 GMT 2021","Wed Dec 15 04:19:38 GMT 2021","473","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Wed Dec 15 04:18:50 GMT 2021","Wed Dec 15 04:18:51 GMT 2021","788","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Wed Dec 15 04:19:35 GMT 2021","Wed Dec 15 04:19:35 GMT 2021","695","","SEO Friendly","","","","Have only one h1 element",""
"passed","Wed Dec 15 04:19:36 GMT 2021","Wed Dec 15 04:19:37 GMT 2021","1039","","SEO Friendly","","","","All images have alt tags",""
"passed","Wed Dec 15 04:18:45 GMT 2021","Wed Dec 15 04:18:48 GMT 2021","3000","","Menu on top","","","","Show the menu on top",""
"passed","Wed Dec 15 04:18:51 GMT 2021","Wed Dec 15 04:18:52 GMT 2021","591","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Wed Dec 15 04:18:53 GMT 2021","Wed Dec 15 04:18:53 GMT 2021","585","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Wed Dec 15 04:19:38 GMT 2021","Wed Dec 15 04:19:38 GMT 2021","449","","SEO Friendly","","","","All canonicals are valid",""
"passed","Wed Dec 15 04:19:35 GMT 2021","Wed Dec 15 04:19:36 GMT 2021","447","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Wed Dec 15 04:18:48 GMT 2021","Wed Dec 15 04:18:49 GMT 2021","643","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Wed Dec 15 04:19:30 GMT 2021","Wed Dec 15 04:19:30 GMT 2021","714","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"passed","Wed Dec 15 04:18:49 GMT 2021","Wed Dec 15 04:18:50 GMT 2021","623","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Wed Dec 15 04:19:38 GMT 2021","Wed Dec 15 04:19:39 GMT 2021","426","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Wed Dec 15 04:19:37 GMT 2021","Wed Dec 15 04:19:37 GMT 2021","328","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Wed Dec 15 04:18:49 GMT 2021","Wed Dec 15 04:18:49 GMT 2021","700","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"passed","Wed Dec 15 04:19:30 GMT 2021","Wed Dec 15 04:19:31 GMT 2021","406","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Wed Dec 15 04:19:42 GMT 2021","Wed Dec 15 04:21:39 GMT 2021","116404","","Link valid and working","","","","Links are valid and working",""
