"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 14 04:19:44 GMT 2022","Fri Jan 14 04:19:46 GMT 2022","2026","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Fri Jan 14 04:19:47 GMT 2022","Fri Jan 14 04:19:48 GMT 2022","1236","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Fri Jan 14 04:19:42 GMT 2022","Fri Jan 14 04:19:43 GMT 2022","595","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"passed","Fri Jan 14 04:20:32 GMT 2022","Fri Jan 14 04:20:32 GMT 2022","367","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Fri Jan 14 04:19:39 GMT 2022","Fri Jan 14 04:19:42 GMT 2022","3130","","Menu on top","","","","Show the menu on top",""
"passed","Fri Jan 14 04:19:48 GMT 2022","Fri Jan 14 04:19:49 GMT 2022","871","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Fri Jan 14 04:20:46 GMT 2022","Fri Jan 14 04:23:10 GMT 2022","144106","","Link valid and working","","","","Links are valid and working",""
"passed","Fri Jan 14 04:20:36 GMT 2022","Fri Jan 14 04:20:39 GMT 2022","3183","","SEO Friendly","","","","Have only one h1 element",""
"passed","Fri Jan 14 04:19:44 GMT 2022","Fri Jan 14 04:19:44 GMT 2022","711","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Fri Jan 14 04:20:39 GMT 2022","Fri Jan 14 04:20:39 GMT 2022","350","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Fri Jan 14 04:20:29 GMT 2022","Fri Jan 14 04:20:32 GMT 2022","2699","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"passed","Fri Jan 14 04:19:43 GMT 2022","Fri Jan 14 04:19:44 GMT 2022","653","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Fri Jan 14 04:19:53 GMT 2022","Fri Jan 14 04:20:25 GMT 2022","32571","","Performance with lighthouse","","","","Check the performance",""
"passed","Fri Jan 14 04:19:42 GMT 2022","Fri Jan 14 04:19:42 GMT 2022","574","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Fri Jan 14 04:20:40 GMT 2022","Fri Jan 14 04:20:41 GMT 2022","362","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Fri Jan 14 04:20:41 GMT 2022","Fri Jan 14 04:20:41 GMT 2022","454","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Fri Jan 14 04:20:42 GMT 2022","Fri Jan 14 04:20:42 GMT 2022","354","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Fri Jan 14 04:19:46 GMT 2022","Fri Jan 14 04:19:47 GMT 2022","561","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Fri Jan 14 04:20:41 GMT 2022","Fri Jan 14 04:20:42 GMT 2022","309","","SEO Friendly","","","","All canonicals are valid",""
"passed","Fri Jan 14 04:20:39 GMT 2022","Fri Jan 14 04:20:40 GMT 2022","1100","","SEO Friendly","","","","All images have alt tags",""
