"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 18 04:19:01 GMT 2021","Sat Dec 18 04:19:01 GMT 2021","661","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Sat Dec 18 04:19:45 GMT 2021","Sat Dec 18 04:19:45 GMT 2021","409","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Sat Dec 18 04:18:57 GMT 2021","Sat Dec 18 04:18:58 GMT 2021","769","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Sat Dec 18 04:19:02 GMT 2021","Sat Dec 18 04:19:02 GMT 2021","588","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Sat Dec 18 04:19:43 GMT 2021","Sat Dec 18 04:19:43 GMT 2021","380","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Sat Dec 18 04:18:59 GMT 2021","Sat Dec 18 04:18:59 GMT 2021","661","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Sat Dec 18 04:19:45 GMT 2021","Sat Dec 18 04:19:46 GMT 2021","367","","SEO Friendly","","","","All canonicals are valid",""
"passed","Sat Dec 18 04:18:58 GMT 2021","Sat Dec 18 04:18:59 GMT 2021","781","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"passed","Sat Dec 18 04:19:46 GMT 2021","Sat Dec 18 04:19:46 GMT 2021","454","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Sat Dec 18 04:19:42 GMT 2021","Sat Dec 18 04:19:43 GMT 2021","742","","SEO Friendly","","","","Have only one h1 element",""
"passed","Sat Dec 18 04:19:38 GMT 2021","Sat Dec 18 04:19:38 GMT 2021","376","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Sat Dec 18 04:19:50 GMT 2021","Sat Dec 18 04:21:23 GMT 2021","93582","","Link valid and working","","","","Links are valid and working",""
"passed","Sat Dec 18 04:19:07 GMT 2021","Sat Dec 18 04:19:33 GMT 2021","26121","","Performance with lighthouse","","","","Check the performance",""
"passed","Sat Dec 18 04:19:44 GMT 2021","Sat Dec 18 04:19:45 GMT 2021","371","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Sat Dec 18 04:19:43 GMT 2021","Sat Dec 18 04:19:44 GMT 2021","1085","","SEO Friendly","","","","All images have alt tags",""
"passed","Sat Dec 18 04:19:01 GMT 2021","Sat Dec 18 04:19:02 GMT 2021","650","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"failed","Sat Dec 18 04:18:59 GMT 2021","Sat Dec 18 04:19:01 GMT 2021","1011","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Sat Dec 18 04:19:37 GMT 2021","Sat Dec 18 04:19:38 GMT 2021","778","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"passed","Sat Dec 18 04:18:55 GMT 2021","Sat Dec 18 04:18:57 GMT 2021","1935","","Menu on top","","","","Show the menu on top",""
"passed","Sat Dec 18 04:19:02 GMT 2021","Sat Dec 18 04:19:03 GMT 2021","657","","Menu on top","","","","Show the submenu on eSports (example #8)",""
