"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 19 04:19:20 GMT 2021","Sun Dec 19 04:19:21 GMT 2021","864","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Sun Dec 19 04:20:13 GMT 2021","Sun Dec 19 04:20:15 GMT 2021","1505","","SEO Friendly","","","","All images have alt tags",""
"passed","Sun Dec 19 04:19:23 GMT 2021","Sun Dec 19 04:19:24 GMT 2021","849","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Sun Dec 19 04:19:13 GMT 2021","Sun Dec 19 04:19:16 GMT 2021","2738","","Menu on top","","","","Show the menu on top",""
"passed","Sun Dec 19 04:20:12 GMT 2021","Sun Dec 19 04:20:13 GMT 2021","532","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Sun Dec 19 04:19:29 GMT 2021","Sun Dec 19 04:20:00 GMT 2021","31663","","Performance with lighthouse","","","","Check the performance",""
"passed","Sun Dec 19 04:20:18 GMT 2021","Sun Dec 19 04:20:18 GMT 2021","667","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Sun Dec 19 04:20:15 GMT 2021","Sun Dec 19 04:20:16 GMT 2021","539","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Sun Dec 19 04:20:17 GMT 2021","Sun Dec 19 04:20:18 GMT 2021","590","","SEO Friendly","","","","All canonicals are valid",""
"passed","Sun Dec 19 04:20:06 GMT 2021","Sun Dec 19 04:20:07 GMT 2021","541","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Sun Dec 19 04:19:22 GMT 2021","Sun Dec 19 04:19:23 GMT 2021","782","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Sun Dec 19 04:19:21 GMT 2021","Sun Dec 19 04:19:22 GMT 2021","794","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Sun Dec 19 04:20:16 GMT 2021","Sun Dec 19 04:20:17 GMT 2021","780","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Sun Dec 19 04:19:16 GMT 2021","Sun Dec 19 04:19:17 GMT 2021","875","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"failed","Sun Dec 19 04:19:19 GMT 2021","Sun Dec 19 04:19:20 GMT 2021","1303","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Sun Dec 19 04:19:18 GMT 2021","Sun Dec 19 04:19:19 GMT 2021","1207","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Sun Dec 19 04:20:11 GMT 2021","Sun Dec 19 04:20:12 GMT 2021","815","","SEO Friendly","","","","Have only one h1 element",""
"passed","Sun Dec 19 04:20:24 GMT 2021","Sun Dec 19 04:22:57 GMT 2021","153662","","Link valid and working","","","","Links are valid and working",""
"passed","Sun Dec 19 04:19:17 GMT 2021","Sun Dec 19 04:19:18 GMT 2021","800","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"passed","Sun Dec 19 04:20:05 GMT 2021","Sun Dec 19 04:20:06 GMT 2021","1358","","Schema definition and robots.txt","","","","Have a robots meta tag",""
