"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 11 04:20:53 GMT 2022","Tue Jan 11 04:20:53 GMT 2022","404","","SEO Friendly","","","","All canonicals are valid",""
"passed","Tue Jan 11 04:19:30 GMT 2022","Tue Jan 11 04:19:37 GMT 2022","7059","","Menu on top","","","","Show the menu on top",""
"passed","Tue Jan 11 04:19:42 GMT 2022","Tue Jan 11 04:19:42 GMT 2022","664","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Tue Jan 11 04:20:53 GMT 2022","Tue Jan 11 04:20:53 GMT 2022","307","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Tue Jan 11 04:19:37 GMT 2022","Tue Jan 11 04:19:37 GMT 2022","626","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Tue Jan 11 04:19:40 GMT 2022","Tue Jan 11 04:19:41 GMT 2022","630","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Tue Jan 11 04:20:52 GMT 2022","Tue Jan 11 04:20:52 GMT 2022","406","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Tue Jan 11 04:19:37 GMT 2022","Tue Jan 11 04:19:38 GMT 2022","674","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"passed","Tue Jan 11 04:20:46 GMT 2022","Tue Jan 11 04:20:50 GMT 2022","3552","","SEO Friendly","","","","Have only one h1 element",""
"passed","Tue Jan 11 04:20:57 GMT 2022","Tue Jan 11 04:25:06 GMT 2022","248804","","Link valid and working","","","","Links are valid and working",""
"passed","Tue Jan 11 04:19:40 GMT 2022","Tue Jan 11 04:19:40 GMT 2022","625","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Tue Jan 11 04:20:50 GMT 2022","Tue Jan 11 04:20:51 GMT 2022","1017","","SEO Friendly","","","","All images have alt tags",""
"passed","Tue Jan 11 04:20:52 GMT 2022","Tue Jan 11 04:20:52 GMT 2022","425","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Tue Jan 11 04:20:50 GMT 2022","Tue Jan 11 04:20:50 GMT 2022","366","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Tue Jan 11 04:20:38 GMT 2022","Tue Jan 11 04:20:42 GMT 2022","4571","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"passed","Tue Jan 11 04:19:38 GMT 2022","Tue Jan 11 04:19:39 GMT 2022","647","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Tue Jan 11 04:19:46 GMT 2022","Tue Jan 11 04:20:34 GMT 2022","47603","","Performance with lighthouse","","","","Check the performance",""
"passed","Tue Jan 11 04:19:41 GMT 2022","Tue Jan 11 04:19:42 GMT 2022","703","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Tue Jan 11 04:20:42 GMT 2022","Tue Jan 11 04:20:43 GMT 2022","352","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Tue Jan 11 04:19:39 GMT 2022","Tue Jan 11 04:19:40 GMT 2022","812","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
