"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 28 04:18:11 GMT 2022","Fri Jan 28 04:18:11 GMT 2022","811","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"failed","Fri Jan 28 04:18:15 GMT 2022","Fri Jan 28 04:18:16 GMT 2022","884","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Fri Jan 28 04:19:28 GMT 2022","Fri Jan 28 04:21:56 GMT 2022","147202","","Link valid and working","","","","Links are valid and working",""
"passed","Fri Jan 28 04:19:22 GMT 2022","Fri Jan 28 04:19:23 GMT 2022","1133","","SEO Friendly","","","","All images have alt tags",""
"passed","Fri Jan 28 04:18:04 GMT 2022","Fri Jan 28 04:18:10 GMT 2022","5259","","Menu on top","","","","Show the menu on top",""
"failed","Fri Jan 28 04:18:10 GMT 2022","Fri Jan 28 04:18:11 GMT 2022","838","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Fri Jan 28 04:19:20 GMT 2022","Fri Jan 28 04:19:21 GMT 2022","1557","","SEO Friendly","","","","Have only one h1 element",""
"failed","Fri Jan 28 04:18:12 GMT 2022","Fri Jan 28 04:18:12 GMT 2022","898","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Fri Jan 28 04:19:24 GMT 2022","Fri Jan 28 04:19:24 GMT 2022","325","","SEO Friendly","","","","All canonicals are valid",""
"passed","Fri Jan 28 04:19:12 GMT 2022","Fri Jan 28 04:19:16 GMT 2022","3622","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"passed","Fri Jan 28 04:19:16 GMT 2022","Fri Jan 28 04:19:16 GMT 2022","374","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Fri Jan 28 04:18:21 GMT 2022","Fri Jan 28 04:19:00 GMT 2022","39399","","Performance with lighthouse","","","","Check the performance",""
"passed","Fri Jan 28 04:19:24 GMT 2022","Fri Jan 28 04:19:24 GMT 2022","524","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Fri Jan 28 04:19:23 GMT 2022","Fri Jan 28 04:19:23 GMT 2022","324","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Fri Jan 28 04:19:21 GMT 2022","Fri Jan 28 04:19:22 GMT 2022","384","","SEO Friendly","","","","Have at least 2 H2 elements",""
"failed","Fri Jan 28 04:18:16 GMT 2022","Fri Jan 28 04:18:17 GMT 2022","899","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Fri Jan 28 04:19:24 GMT 2022","Fri Jan 28 04:19:25 GMT 2022","335","","SEO Friendly","","","","HTML has a lang attribute set",""
"failed","Fri Jan 28 04:18:14 GMT 2022","Fri Jan 28 04:18:15 GMT 2022","933","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"failed","Fri Jan 28 04:18:12 GMT 2022","Fri Jan 28 04:18:13 GMT 2022","1002","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"failed","Fri Jan 28 04:18:14 GMT 2022","Fri Jan 28 04:18:14 GMT 2022","938","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
