"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 12 04:20:44 GMT 2022","Wed Jan 12 04:20:45 GMT 2022","558","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Wed Jan 12 04:20:38 GMT 2022","Wed Jan 12 04:20:38 GMT 2022","566","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Wed Jan 12 04:20:50 GMT 2022","Wed Jan 12 04:20:51 GMT 2022","522","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Wed Jan 12 04:20:55 GMT 2022","Wed Jan 12 04:23:21 GMT 2022","145189","","Link valid and working","","","","Links are valid and working",""
"passed","Wed Jan 12 04:20:50 GMT 2022","Wed Jan 12 04:20:50 GMT 2022","468","","SEO Friendly","","","","All canonicals are valid",""
"passed","Wed Jan 12 04:19:51 GMT 2022","Wed Jan 12 04:19:52 GMT 2022","921","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Wed Jan 12 04:19:50 GMT 2022","Wed Jan 12 04:19:51 GMT 2022","858","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Wed Jan 12 04:20:37 GMT 2022","Wed Jan 12 04:20:38 GMT 2022","984","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"passed","Wed Jan 12 04:20:48 GMT 2022","Wed Jan 12 04:20:49 GMT 2022","593","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Wed Jan 12 04:19:46 GMT 2022","Wed Jan 12 04:19:47 GMT 2022","856","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Wed Jan 12 04:19:43 GMT 2022","Wed Jan 12 04:19:46 GMT 2022","3546","","Menu on top","","","","Show the menu on top",""
"passed","Wed Jan 12 04:20:00 GMT 2022","Wed Jan 12 04:20:31 GMT 2022","31934","","Performance with lighthouse","","","","Check the performance",""
"passed","Wed Jan 12 04:19:52 GMT 2022","Wed Jan 12 04:19:53 GMT 2022","925","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Wed Jan 12 04:19:47 GMT 2022","Wed Jan 12 04:19:48 GMT 2022","915","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"passed","Wed Jan 12 04:19:53 GMT 2022","Wed Jan 12 04:19:54 GMT 2022","943","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Wed Jan 12 04:19:48 GMT 2022","Wed Jan 12 04:19:49 GMT 2022","868","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Wed Jan 12 04:20:49 GMT 2022","Wed Jan 12 04:20:49 GMT 2022","784","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Wed Jan 12 04:20:45 GMT 2022","Wed Jan 12 04:20:47 GMT 2022","1909","","SEO Friendly","","","","All images have alt tags",""
"passed","Wed Jan 12 04:19:49 GMT 2022","Wed Jan 12 04:19:50 GMT 2022","1107","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Wed Jan 12 04:20:43 GMT 2022","Wed Jan 12 04:20:44 GMT 2022","1036","","SEO Friendly","","","","Have only one h1 element",""
