"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 29 04:21:20 GMT 2021","Wed Dec 29 04:21:20 GMT 2021","578","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Wed Dec 29 04:20:25 GMT 2021","Wed Dec 29 04:20:25 GMT 2021","738","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Wed Dec 29 04:21:15 GMT 2021","Wed Dec 29 04:21:16 GMT 2021","1194","","SEO Friendly","","","","Have only one h1 element",""
"failed","Wed Dec 29 04:20:22 GMT 2021","Wed Dec 29 04:20:23 GMT 2021","1297","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Wed Dec 29 04:21:16 GMT 2021","Wed Dec 29 04:21:17 GMT 2021","567","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Wed Dec 29 04:21:21 GMT 2021","Wed Dec 29 04:21:21 GMT 2021","496","","SEO Friendly","","","","All canonicals are valid",""
"passed","Wed Dec 29 04:21:26 GMT 2021","Wed Dec 29 04:23:21 GMT 2021","115346","","Link valid and working","","","","Links are valid and working",""
"passed","Wed Dec 29 04:21:09 GMT 2021","Wed Dec 29 04:21:10 GMT 2021","970","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"passed","Wed Dec 29 04:20:32 GMT 2021","Wed Dec 29 04:21:05 GMT 2021","32929","","Performance with lighthouse","","","","Check the performance",""
"passed","Wed Dec 29 04:20:21 GMT 2021","Wed Dec 29 04:20:22 GMT 2021","880","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Wed Dec 29 04:20:15 GMT 2021","Wed Dec 29 04:20:19 GMT 2021","3702","","Menu on top","","","","Show the menu on top",""
"failed","Wed Dec 29 04:20:19 GMT 2021","Wed Dec 29 04:20:20 GMT 2021","1090","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Wed Dec 29 04:21:21 GMT 2021","Wed Dec 29 04:21:22 GMT 2021","394","","SEO Friendly","","","","HTML has a lang attribute set",""
"failed","Wed Dec 29 04:20:23 GMT 2021","Wed Dec 29 04:20:25 GMT 2021","1300","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Wed Dec 29 04:21:17 GMT 2021","Wed Dec 29 04:21:19 GMT 2021","1461","","SEO Friendly","","","","All images have alt tags",""
"passed","Wed Dec 29 04:20:25 GMT 2021","Wed Dec 29 04:20:26 GMT 2021","765","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"passed","Wed Dec 29 04:21:10 GMT 2021","Wed Dec 29 04:21:11 GMT 2021","537","","Schema definition and robots.txt","","","","Have a robots.txt",""
"passed","Wed Dec 29 04:21:19 GMT 2021","Wed Dec 29 04:21:20 GMT 2021","506","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Wed Dec 29 04:20:26 GMT 2021","Wed Dec 29 04:20:27 GMT 2021","808","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Wed Dec 29 04:20:20 GMT 2021","Wed Dec 29 04:20:21 GMT 2021","925","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
