"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 20 04:20:06 GMT 2021","Mon Dec 20 04:20:07 GMT 2021","944","","Menu on top","","","","Show the submenu on Casinos (example #6)",""
"passed","Mon Dec 20 04:21:09 GMT 2021","Mon Dec 20 04:21:09 GMT 2021","702","","SEO Friendly","","","","Content is divided by multiple subheadings",""
"passed","Mon Dec 20 04:21:10 GMT 2021","Mon Dec 20 04:21:10 GMT 2021","421","","SEO Friendly","","","","HTML has a lang attribute set",""
"passed","Mon Dec 20 04:19:53 GMT 2021","Mon Dec 20 04:20:00 GMT 2021","7051","","Menu on top","","","","Show the menu on top",""
"passed","Mon Dec 20 04:21:15 GMT 2021","Mon Dec 20 04:25:21 GMT 2021","246376","","Link valid and working","","","","Links are valid and working",""
"passed","Mon Dec 20 04:21:09 GMT 2021","Mon Dec 20 04:21:10 GMT 2021","429","","SEO Friendly","","","","All canonicals are valid",""
"passed","Mon Dec 20 04:21:04 GMT 2021","Mon Dec 20 04:21:05 GMT 2021","523","","SEO Friendly","","","","Have at least 2 H2 elements",""
"passed","Mon Dec 20 04:20:02 GMT 2021","Mon Dec 20 04:20:03 GMT 2021","866","","Menu on top","","","","Show the submenu on Bonos (example #2)",""
"passed","Mon Dec 20 04:20:07 GMT 2021","Mon Dec 20 04:20:08 GMT 2021","980","","Menu on top","","","","Show the submenu on Poker (example #7)",""
"failed","Mon Dec 20 04:20:04 GMT 2021","Mon Dec 20 04:20:05 GMT 2021","1252","","Menu on top","","","","Show the submenu on Deportes (example #4)",""
"passed","Mon Dec 20 04:20:03 GMT 2021","Mon Dec 20 04:20:04 GMT 2021","889","","Menu on top","","","","Show the submenu on Latinoamérica (example #3)",""
"passed","Mon Dec 20 04:20:05 GMT 2021","Mon Dec 20 04:20:06 GMT 2021","851","","Menu on top","","","","Show the submenu on Pagos (example #5)",""
"passed","Mon Dec 20 04:21:05 GMT 2021","Mon Dec 20 04:21:07 GMT 2021","1650","","SEO Friendly","","","","All images have alt tags",""
"passed","Mon Dec 20 04:20:13 GMT 2021","Mon Dec 20 04:20:52 GMT 2021","39175","","Performance with lighthouse","","","","Check the performance",""
"passed","Mon Dec 20 04:21:03 GMT 2021","Mon Dec 20 04:21:04 GMT 2021","1042","","SEO Friendly","","","","Have only one h1 element",""
"passed","Mon Dec 20 04:20:00 GMT 2021","Mon Dec 20 04:20:02 GMT 2021","1305","","Menu on top","","","","Show the submenu on Casas de Apuestas (example #1)",""
"passed","Mon Dec 20 04:21:08 GMT 2021","Mon Dec 20 04:21:08 GMT 2021","461","","SEO Friendly","","","","Have one heading with a title and meta description",""
"passed","Mon Dec 20 04:20:57 GMT 2021","Mon Dec 20 04:20:58 GMT 2021","860","","Schema definition and robots.txt","","","","Have a robots meta tag",""
"passed","Mon Dec 20 04:20:08 GMT 2021","Mon Dec 20 04:20:09 GMT 2021","873","","Menu on top","","","","Show the submenu on eSports (example #8)",""
"passed","Mon Dec 20 04:20:58 GMT 2021","Mon Dec 20 04:20:59 GMT 2021","530","","Schema definition and robots.txt","","","","Have a robots.txt",""
